GeneID,baseMean,Log2FoldChange,lfcSE ,stat ,pvalue ,padj,comparison
Csec_G10129,28.53701274,-1.523853667,0.955744094,-1.594415992,0.110842893,0.289523301,Target vs Sham
Csec_G10130,20.00543921,-2.017168736,1.01272049,-1.991831661,0.046389531,0.176031747,Target vs Sham
Csec_G10131,4588.91285,-0.452401891,0.227320294,-1.990151794,0.046574217,0.176155608,Target vs Sham
Csec_G10133,95.27904345,-1.564832391,0.896476008,-1.745537388,0.08089137,0.241862879,Target vs Sham
Csec_G10134,96.17962624,0.420543328,0.539871527,0.778969267,0.435997819,0.637505825,Target vs Sham
Csec_G10136,739.5198219,0.332266561,0.296216337,1.121702348,0.261989018,0.475040035,Target vs Sham
Csec_G10137,770.5117117,-0.135282176,0.288695609,-0.468597966,0.639357031,0.787452419,Target vs Sham
Csec_G10138,241.5215818,1.932869185,0.686642937,2.814955317,0.004878402,0.044394873,Target vs Sham
Csec_G10141,929.0602333,-0.965035871,0.403071715,-2.394203895,0.016656487,0.096072098,Target vs Sham
Csec_G10142,1981.166194,0.535276904,0.270483945,1.978959987,0.047820511,0.178855569,Target vs Sham
Csec_G10144,48.94962028,0.057735798,1.241780225,0.046494377,0.962916216,0.979817719,Target vs Sham
Csec_G10146,982.8513606,0.461364502,0.311463703,1.48127855,0.138532362,0.328853505,Target vs Sham
Csec_G10147,656.0440264,-1.189720863,0.499503652,-2.381806136,0.017227964,0.097949279,Target vs Sham
Csec_G10148,192.592334,-0.752081599,0.623568236,-1.206093504,0.227781439,0.43780187,Target vs Sham
Csec_G10149,224.8405188,-0.724182835,0.514123717,-1.408576984,0.158960288,0.35509224,Target vs Sham
Csec_G10150,736.5335337,-0.446536484,0.229751459,-1.943563211,0.051948146,0.186977488,Target vs Sham
Csec_G10153,168.7756781,0.210028832,0.300854339,0.698108037,0.485109632,0.675624826,Target vs Sham
Csec_G10154,254.6829825,-0.058539467,0.492113087,-0.118955315,0.905310758,0.949836725,Target vs Sham
Csec_G10155,547.309848,0.560018222,0.408005168,1.372576294,0.169884106,0.369507338,Target vs Sham
Csec_G10156,1826.167693,0.387997853,0.289705571,1.339283366,0.180478442,0.38256597,Target vs Sham
Csec_G10157,1387.497454,-0.580296947,0.445621502,-1.302219361,0.192841408,0.397425957,Target vs Sham
Csec_G10158,1371.421845,-0.159494468,0.305943287,-0.52132037,0.602143613,0.761029786,Target vs Sham
Csec_G10159,575.5014887,0.188114483,0.29723637,0.632878417,0.526813043,0.708642489,Target vs Sham
Csec_G10161,31.58603311,-0.561877134,0.926899489,-0.606189927,0.544388641,0.720544343,Target vs Sham
Csec_G10164,47.11211359,1.263842567,0.943083862,1.340116842,0.180207362,0.382272841,Target vs Sham
Csec_G10166,258.1233777,0.037952979,0.33431292,0.113525312,0.909614097,0.951990758,Target vs Sham
Csec_G10167,3.812483917,-4.2895512,1.831687631,-2.341857383,0.019188046,0.104433242,Target vs Sham
Csec_G10170,357.429112,-1.463558717,0.789000609,-1.854952582,0.063602998,0.210252572,Target vs Sham
Csec_G10171,894.2567165,2.320840492,0.526878218,4.404889804,1.06E-05,0.000652857,Target vs Sham
Csec_G10172,67.64983201,-2.66968173,0.703519958,-3.794749104,0.000147793,0.004186652,Target vs Sham
Csec_G10173,230.9788991,-1.177361114,0.823164404,-1.430286718,0.152634745,0.347238342,Target vs Sham
Csec_G10175,137.4954451,0.788433251,0.481324181,1.638050367,0.101411188,0.275639438,Target vs Sham
Csec_G10176,1671.679923,-0.121696434,0.168480556,-0.722317379,0.47009937,0.663950408,Target vs Sham
Csec_G10177,480.3956764,-0.851375265,0.486018597,-1.751733925,0.079819571,0.240322352,Target vs Sham
Csec_G10178,12.29096261,-1.263772695,1.2364234,-1.022119685,0.306724258,0.518816852,Target vs Sham
Csec_G10179,19.94999408,0.534615314,1.050539033,0.508896193,0.610824989,0.766811176,Target vs Sham
Csec_G10181,1934.497238,1.317197696,0.638565794,2.062743901,0.039136966,0.159896959,Target vs Sham
Csec_G10182,53.29131821,-0.260300906,1.931453383,-0.134769448,0.892794162,0.943242355,Target vs Sham
Csec_G10183,88.76651227,-0.570707785,0.655162445,-0.871093558,0.383703071,0.591569793,Target vs Sham
Csec_G10184,1044.01484,0.477651894,0.180081748,2.652417022,0.007991777,0.060837545,Target vs Sham
Csec_G10185,141.5012717,-1.294982474,0.664821416,-1.947865162,0.051431099,0.185971766,Target vs Sham
Csec_G10186,1360.84576,0.077564904,0.444722687,0.174411845,0.861541806,0.925392563,Target vs Sham
Csec_G10188,200.3985597,-0.95114252,0.530099766,-1.794270779,0.07276996,0.226781658,Target vs Sham
Csec_G10189,183.8226066,-2.21226907,0.505022284,-4.380537537,1.18E-05,0.000709302,Target vs Sham
Csec_G10190,145.2015839,-1.377250475,0.584545634,-2.356104289,0.018467732,0.101943748,Target vs Sham
Csec_G10191,8992.401082,1.334091961,0.306802365,4.348375741,1.37E-05,0.000791422,Target vs Sham
Csec_G10192,98.65626564,-2.130500236,0.740887518,-2.875605521,0.004032533,0.038913866,Target vs Sham
Csec_G10193,1448.430826,1.943686447,0.585551592,3.319411089,0.000902075,0.01444474,Target vs Sham
Csec_G10197,1662.55358,0.467071711,0.276141801,1.691419804,0.090756652,0.257417657,Target vs Sham
Csec_G10198,542.0741443,-0.503293917,0.292264445,-1.722049759,0.085060505,0.248513216,Target vs Sham
Csec_G10199,691.0465656,-0.20183479,0.263746581,-0.765260308,0.444116554,0.645154001,Target vs Sham
Csec_G10200,271.0659886,-0.219629941,0.337913051,-0.649959923,0.515718109,0.700348306,Target vs Sham
Csec_G10201,597.9302396,-0.956413142,0.502559983,-1.903082565,0.057029773,0.19705486,Target vs Sham
Csec_G10202,2330.43639,-0.368877381,0.584808001,-0.630766646,0.528193115,0.709644436,Target vs Sham
Csec_G10203,5.492060177,-1.167551026,1.714605847,-0.68094427,0.495906755,0.684800142,Target vs Sham
Csec_G10204,139.939879,0.877903596,0.45392992,1.934006897,0.05311228,0.189338764,Target vs Sham
Csec_G10205,2040.750616,0.975610866,0.444999025,2.19238877,0.028351447,0.132271541,Target vs Sham
Csec_G10206,205.1317236,-1.989685178,0.864369027,-2.301893191,0.021341196,0.111487051,Target vs Sham
Csec_G10208,142.2422115,-0.438326414,0.468244012,-0.936106823,0.349218191,0.559625055,Target vs Sham
Csec_G10212,23.73526837,0.489911155,0.611866494,0.80068309,0.423315135,0.625600363,Target vs Sham
Csec_G10213,219.4630694,0.982815457,0.444879599,2.209171785,0.027162695,0.12859405,Target vs Sham
Csec_G10214,1393.193483,0.341560407,0.217850704,1.567864604,0.116912734,0.299634456,Target vs Sham
Csec_G10215,897.8210829,-0.131733658,0.283711598,-0.464322428,0.642416758,0.789280086,Target vs Sham
Csec_G10216,1621.298243,-0.169934495,0.243100583,-0.699029567,0.484533553,0.675498681,Target vs Sham
Csec_G10217,174.4071453,-0.311156305,0.537636989,-0.578747948,0.562759258,0.732980177,Target vs Sham
Csec_G10218,11.71930343,-0.172791538,1.249362261,-0.138303792,0.890000329,0.942247229,Target vs Sham
Csec_G10219,472.0840382,-0.109026154,0.289175715,-0.377023893,0.706155849,0.831769184,Target vs Sham
Csec_G10220,1183.475868,-0.684637725,0.226084656,-3.028236132,0.002459858,0.02782506,Target vs Sham
Csec_G10222,901.0947775,-0.564921436,0.394921473,-1.430465231,0.152583538,0.347238342,Target vs Sham
Csec_G10225,3462.06467,0.151009679,0.161527813,0.934883454,0.349848365,0.560152493,Target vs Sham
Csec_G10226,494.7414755,-0.964565863,0.370123818,-2.606062665,0.00915897,0.065761827,Target vs Sham
Csec_G10227,9.09714085,-0.708839458,1.02496633,-0.691573408,0.489205266,0.679146013,Target vs Sham
Csec_G10229,130.649633,-0.459187743,0.871724417,-0.526757922,0.598361707,0.758194405,Target vs Sham
Csec_G10230,92.52002262,0.70842856,0.893079406,0.793242521,0.427636538,0.630002829,Target vs Sham
Csec_G10231,30.96366041,-1.691991749,1.089333139,-1.553236278,0.120366697,0.303938654,Target vs Sham
Csec_G10232,127.8476457,-1.167422895,0.886180602,-1.317364533,0.187716463,0.391307733,Target vs Sham
Csec_G10234,5.914026214,-1.582132746,1.293158802,-1.223463618,0.221154638,0.431019202,Target vs Sham
Csec_G10238,898.7137367,1.038781369,0.735968879,1.411447412,0.158112731,0.354252302,Target vs Sham
Csec_G10239,127.4635929,1.218551739,0.841024722,1.448889322,0.147368494,0.340282504,Target vs Sham
Csec_G10241,3.590779686,0.845702067,1.31900079,0.641168734,0.521413061,0.704426415,Target vs Sham
Csec_G10244,306.3058452,-0.531399478,0.453409836,-1.172006946,0.241194267,0.452469605,Target vs Sham
Csec_G10245,187.8188169,1.606330111,0.436198481,3.682566953,0.000230897,0.005702751,Target vs Sham
Csec_G10246,829.4235163,-0.640857498,0.201870217,-3.174601515,0.001500424,0.020313441,Target vs Sham
Csec_G10247,550.826086,0.454598133,0.257831971,1.763156569,0.077874086,0.236282847,Target vs Sham
Csec_G10249,31.84818605,0.687923776,1.171311268,0.587310816,0.556994978,0.729036388,Target vs Sham
Csec_G10251,101.1974405,-1.091496032,0.858233829,-1.271793298,0.203446571,0.410288261,Target vs Sham
Csec_G10252,1035.297286,0.371984776,0.290071183,1.282391351,0.199705397,0.406025488,Target vs Sham
Csec_G10253,1383.256161,0.433960061,0.321389584,1.350261747,0.176932038,0.378333681,Target vs Sham
Csec_G10254,71.54575398,0.527723762,0.737147738,0.715899589,0.474053353,0.667502089,Target vs Sham
Csec_G10256,318.8969022,0.187435638,0.284817527,0.658090249,0.510480141,0.696549235,Target vs Sham
Csec_G10258,36.48874312,-2.210527857,0.593329794,-3.725630971,0.000194827,0.005093167,Target vs Sham
Csec_G10259,437.8362716,-0.106067575,0.331602695,-0.319863428,0.749071863,0.858491476,Target vs Sham
Csec_G10260,3.839733691,2.467842992,1.58286073,1.55910305,0.118971992,0.302100747,Target vs Sham
Csec_G10261,149.9192754,0.960506977,0.756795922,1.269175678,0.204378414,0.411525617,Target vs Sham
Csec_G10262,152.5506729,-1.563329008,0.461831481,-3.385063755,0.000711617,0.012206673,Target vs Sham
Csec_G10263,42.67436885,-1.520619242,0.873824323,-1.740188734,0.081825883,0.243054428,Target vs Sham
Csec_G10264,39.51167978,1.715122722,0.714457127,2.40059572,0.016368409,0.095019644,Target vs Sham
Csec_G10266,319.4377243,0.266407439,0.604536127,0.440680758,0.659444129,0.799531311,Target vs Sham
Csec_G10267,74.76884657,-0.319352639,0.802756842,-0.39781989,0.690762955,0.820738135,Target vs Sham
Csec_G10270,45.11411307,-0.936457432,0.902559551,-1.037557501,0.299476112,0.512013469,Target vs Sham
Csec_G10272,510.9326056,-0.125583712,0.295212128,-0.425401601,0.670543939,0.807438331,Target vs Sham
Csec_G10273,254.7790173,-0.084422737,0.477099974,-0.176949783,0.859547834,0.924582752,Target vs Sham
Csec_G10274,7.419781102,3.567162165,1.660313506,2.14848711,0.031675079,0.141361115,Target vs Sham
Csec_G10275,98.20340059,-0.205201427,0.85445961,-0.240153455,0.810211296,0.897193654,Target vs Sham
Csec_G10276,50.52226305,-1.039061976,0.521765025,-1.991436619,0.046432907,0.176031747,Target vs Sham
Csec_G10277,107.4793655,0.952468487,0.896449009,1.062490423,0.288013104,0.501250314,Target vs Sham
Csec_G10278,591.2010631,-0.036339469,0.319723689,-0.113658982,0.909508129,0.951990758,Target vs Sham
Csec_G10279,1043.529217,0.365667149,0.247535204,1.477232908,0.139613215,0.330105114,Target vs Sham
Csec_G10280,394.1703415,0.105325268,0.784529762,0.134252737,0.893202725,0.943390932,Target vs Sham
Csec_G10281,1539.318324,-0.275900291,0.855899975,-0.322351091,0.747186732,0.8571144,Target vs Sham
Csec_G10282,113.7836219,-0.40647343,0.984514665,-0.412866811,0.679704199,0.812763176,Target vs Sham
Csec_G10285,34.32798545,1.256758478,1.118785646,1.123323742,0.261300024,0.474615448,Target vs Sham
Csec_G10286,159.1532408,0.133278516,0.690661791,0.192972187,0.84698075,0.918577252,Target vs Sham
Csec_G10287,75.7518815,0.816921009,0.587131901,1.391375615,0.164111555,0.362051602,Target vs Sham
Csec_G10288,180.1478503,0.418689699,0.665304409,0.629320493,0.529139257,0.71018929,Target vs Sham
Csec_G10289,96.9732639,1.343576885,0.953897332,1.408513096,0.158979192,0.35509224,Target vs Sham
Csec_G10290,3476.012589,-0.022582499,0.517615583,-0.043627935,0.965200984,0.981165367,Target vs Sham
Csec_G10291,524.9030908,0.489752536,1.000277072,0.489616877,0.624405032,0.776444866,Target vs Sham
Csec_G10292,130.5625589,-0.238405692,0.907756313,-0.26263182,0.792834372,0.886338006,Target vs Sham
Csec_G10293,619.9866585,0.813068749,0.823346073,0.987517614,0.323388952,0.535149526,Target vs Sham
Csec_G10294,29.36992681,3.044361929,1.121545124,2.714435525,0.006638882,0.054620291,Target vs Sham
Csec_G10295,81.72960912,0.642863348,0.431714535,1.489093595,0.136462724,0.326143915,Target vs Sham
Csec_G10298,494.6286166,-0.553167081,0.303908828,-1.820174438,0.068732444,0.219677829,Target vs Sham
Csec_G10300,634.1334134,0.029618774,0.224532818,0.131912896,0.895053188,0.94413748,Target vs Sham
Csec_G10301,155.3318929,-1.068982999,0.501380117,-2.132080956,0.033000192,0.144637173,Target vs Sham
Csec_G10302,31.66335452,1.579749085,0.656309865,2.407017126,0.016083416,0.094066572,Target vs Sham
Csec_G10303,875.6802983,1.52799925,0.684523914,2.232207259,0.025601268,0.12406311,Target vs Sham
Csec_G10304,456.9918737,0.530831723,0.222787332,2.382683597,0.017186959,0.097869534,Target vs Sham
Csec_G10306,2714.088535,-1.069391997,0.33524067,-3.18992322,0.001423106,0.019582564,Target vs Sham
Csec_G10307,835.6966245,-0.28190047,0.395324468,-0.71308632,0.475792344,0.668747528,Target vs Sham
Csec_G10308,1228.92385,-0.160484188,0.433847814,-0.369908948,0.711450334,0.835798957,Target vs Sham
Csec_G10310,5.617503932,1.302076383,1.593315096,0.817212105,0.413807226,0.617393874,Target vs Sham
Csec_G10311,638.8812705,-0.666929484,0.596086626,-1.118846583,0.263205595,0.475950812,Target vs Sham
Csec_G10312,160.6425713,-0.015795908,0.509618729,-0.030995541,0.975273095,0.986323597,Target vs Sham
Csec_G10313,5948.556507,0.131634351,0.309407442,0.425440159,0.670515836,0.807438331,Target vs Sham
Csec_G10314,5.052075742,0.582585514,1.79841564,0.323943754,0.745980618,0.856673633,Target vs Sham
Csec_G10315,45.27136995,-1.065519254,0.700309767,-1.521497065,0.128135147,0.315515031,Target vs Sham
Csec_G10316,443.6289328,0.198979671,0.747197783,0.266301207,0.790007244,0.884361765,Target vs Sham
Csec_G10317,62.17273412,-2.515868944,0.944243474,-2.664428205,0.007711933,0.059659049,Target vs Sham
Csec_G10318,10.71182007,0.089583746,0.923158927,0.097040438,0.922694281,0.958836331,Target vs Sham
Csec_G10319,1995.782967,-0.284022456,0.251395422,-1.129783725,0.258567368,0.471941262,Target vs Sham
Csec_G10320,404.681078,-0.471402915,0.40328582,-1.168905256,0.242441806,0.453858521,Target vs Sham
Csec_G10321,1060.91891,-0.556034804,0.313733593,-1.772315166,0.076342255,0.233559179,Target vs Sham
Csec_G10322,14.64606752,-1.415851312,0.926071746,-1.528878641,0.126294532,0.312766617,Target vs Sham
Csec_G10323,1119.628142,0.322762088,0.380105335,0.849138535,0.39580421,0.602350554,Target vs Sham
Csec_G10324,1068.975989,0.492228113,0.254718232,1.932441619,0.053305021,0.189603206,Target vs Sham
Csec_G10325,366.3131974,-0.011511538,0.76108698,-0.015125128,0.987932354,0.992856062,Target vs Sham
Csec_G10326,1937.301334,0.376684942,0.541400913,0.695759709,0.486579325,0.676768445,Target vs Sham
Csec_G10328,783.8662247,-0.969540437,0.844542935,-1.148006095,0.250966048,0.463783478,Target vs Sham
Csec_G10329,714.1322836,-0.293844182,0.306707993,-0.958058441,0.33803329,0.550221352,Target vs Sham
Csec_G10330,248.7582665,-0.737924985,0.353383566,-2.088170066,0.036782496,0.155007455,Target vs Sham
Csec_G10332,91.97886019,-2.12984243,0.962929912,-2.211835361,0.026978043,0.128204574,Target vs Sham
Csec_G10333,11.18042035,-1.297611917,0.925224307,-1.4024836,0.160770884,0.357579576,Target vs Sham
Csec_G10334,42.77193487,-3.19759206,0.885169762,-3.612405436,0.00030337,0.00694652,Target vs Sham
Csec_G10335,18.63193322,-1.460467023,0.996459323,-1.465656439,0.142741907,0.334659083,Target vs Sham
Csec_G10336,2385.590386,-1.643047465,1.020637885,-1.609824101,0.107436262,0.284422172,Target vs Sham
Csec_G10337,924.7282743,0.044919274,0.127010897,0.353664728,0.723590159,0.843006131,Target vs Sham
Csec_G10338,158.042891,-0.596693835,0.531638021,-1.122368624,0.261705739,0.4748014,Target vs Sham
Csec_G10339,1208.913222,2.743271227,0.686592321,3.995487779,6.46E-05,0.002350102,Target vs Sham
Csec_G10340,209.9297884,-0.891589752,0.445308554,-2.002184202,0.045264924,0.174274808,Target vs Sham
Csec_G10341,9.952711698,1.278568359,1.340578198,0.95374396,0.340213262,0.552119035,Target vs Sham
Csec_G10343,29.70443207,-1.624288353,0.757827151,-2.143349379,0.032085055,0.142471296,Target vs Sham
Csec_G10344,264.9952257,0.346758922,0.465315835,0.745211952,0.456143599,0.653804865,Target vs Sham
Csec_G10345,323.0795203,0.818388735,0.238708155,3.4284071,0.000607134,0.011034159,Target vs Sham
Csec_G10346,49.60309532,5.807670012,1.198520865,4.845697879,1.26E-06,0.00014106,Target vs Sham
Csec_G10347,110.404612,5.384834343,0.789627352,6.819462787,9.14E-12,8.17E-09,Target vs Sham
Csec_G10348,460.4538761,-0.418132837,0.537709211,-0.777618884,0.436793725,0.637930917,Target vs Sham
Csec_G10349,563.5086306,-0.019772648,0.299657312,-0.065984201,0.947390404,0.972030829,Target vs Sham
Csec_G10350,13.39472572,-2.523765347,1.54988534,-1.628356164,0.103449387,0.278879058,Target vs Sham
Csec_G10351,400.1450306,-0.355213581,0.374032917,-0.949685349,0.342272157,0.553963312,Target vs Sham
Csec_G10352,386.4418311,3.255685719,0.999985086,3.255734274,0.001130995,0.016819864,Target vs Sham
Csec_G10354,305.4613568,0.850752217,0.428458158,1.985613299,0.047076279,0.177183397,Target vs Sham
Csec_G10357,2401.145913,-0.111626964,0.400218344,-0.27891516,0.780309934,0.879033329,Target vs Sham
Csec_G10359,16.39585651,1.336073289,1.052354953,1.26960327,0.204225984,0.411475104,Target vs Sham
Csec_G10360,20.07881088,0.12021285,0.777049237,0.154704289,0.877054448,0.935315602,Target vs Sham
Csec_G10361,62.08811523,-0.643144368,1.013683715,-0.634462563,0.525778991,0.707859857,Target vs Sham
Csec_G10362,6.475452582,-2.958127786,2.099837729,-1.408741136,0.158911727,0.35509224,Target vs Sham
Csec_G10363,9.138276998,-2.807161331,1.319934702,-2.126742577,0.033441478,0.145994306,Target vs Sham
Csec_G10367,17.36382928,-1.943626462,0.971019979,-2.001633853,0.045324125,0.174274808,Target vs Sham
Csec_G10368,373.5421666,-0.248506474,0.343610688,-0.723221025,0.469544104,0.663540375,Target vs Sham
Csec_G10369,588.3520952,-1.396048856,0.464895959,-3.002927494,0.002673961,0.029509413,Target vs Sham
Csec_G10370,206.9971459,-1.866746597,1.254138883,-1.488468799,0.136627304,0.32631072,Target vs Sham
Csec_G10371,164.8347396,-1.052694997,0.563205904,-1.869112148,0.061607213,0.206268857,Target vs Sham
Csec_G10372,155.3226697,0.290130144,0.559453902,0.518595264,0.604043012,0.762559391,Target vs Sham
Csec_G10373,1098.262347,-0.259550304,0.664238924,-0.390748411,0.695983211,0.824270496,Target vs Sham
Csec_G10374,10.86047995,1.197256387,0.996175968,1.201852309,0.229420755,0.439334254,Target vs Sham
Csec_G10375,41.37347375,2.18731911,0.860237063,2.542693409,0.01100017,0.073778325,Target vs Sham
Csec_G10376,23.19627691,-0.086018146,1.407627857,-0.061108584,0.951272733,0.973942563,Target vs Sham
Csec_G10380,38.92720511,-2.419496454,0.911187334,-2.655322746,0.007923256,0.060701825,Target vs Sham
Csec_G10381,2342.092553,0.268993254,0.620837834,0.433274583,0.664815301,0.803321162,Target vs Sham
Csec_G10382,431.3891456,-0.131518027,0.333701798,-0.394118424,0.693493609,0.822497346,Target vs Sham
Csec_G10385,36.4634172,2.107830764,1.16767362,1.805154051,0.071050579,0.223710171,Target vs Sham
Csec_G10386,284.3351964,1.114703043,0.487093025,2.288480815,0.022109536,0.113748721,Target vs Sham
Csec_G10387,2641.401335,0.223678514,0.293821617,0.761273172,0.446493921,0.646863974,Target vs Sham
Csec_G10389,25.87030266,0.545858494,0.603619333,0.904309163,0.365831489,0.575929332,Target vs Sham
Csec_G10390,80.24317956,2.632607834,1.28914704,2.042131543,0.041138485,0.165002385,Target vs Sham
Csec_G10391,229.1089744,-0.355452929,0.402771244,-0.88251814,0.377496675,0.586478084,Target vs Sham
Csec_G10392,157.7720063,0.244105599,0.664967724,0.367093906,0.713548973,0.837380785,Target vs Sham
Csec_G10396,46.54120296,-1.789902593,1.066835969,-1.677767385,0.093392519,0.261448943,Target vs Sham
Csec_G10397,606.4102332,-2.416842677,0.907753653,-2.66244335,0.007757563,0.059852249,Target vs Sham
Csec_G10399,59.75823658,-2.651729362,0.816084061,-3.249333602,0.001156757,0.017005044,Target vs Sham
Csec_G10400,8.370126557,-0.940146105,1.140663715,-0.824209706,0.409820413,0.6131881,Target vs Sham
Csec_G10401,279.1738895,-0.61472765,0.457905447,-1.342477261,0.179441299,0.381099719,Target vs Sham
Csec_G10402,46.28669863,0.345337171,0.749683383,0.460644025,0.64505402,0.79127806,Target vs Sham
Csec_G10403,33.56819399,2.347844208,1.139464932,2.060479565,0.039352717,0.160408561,Target vs Sham
Csec_G10404,339.0035184,-0.753290615,0.433792785,-1.736521771,0.082471618,0.243869288,Target vs Sham
Csec_G10405,796.6241939,1.312121297,0.707166194,1.855463834,0.063530019,0.21017778,Target vs Sham
Csec_G10406,1620.87805,0.189442494,0.613684313,0.30869698,0.757552041,0.863940497,Target vs Sham
Csec_G10407,89.64754528,0.567955215,0.348522663,1.629607699,0.103184436,0.278344574,Target vs Sham
Csec_G10409,152.6771627,0.834327811,0.372420125,2.240286588,0.025072323,0.12249537,Target vs Sham
Csec_G10410,44.50582533,3.747063891,0.942230912,3.976799999,6.98E-05,0.002506153,Target vs Sham
Csec_G10411,973.3230105,0.528272028,0.288419493,1.83161,0.067009546,0.216316972,Target vs Sham
Csec_G10412,12.766067,-0.085101583,1.161461303,-0.073271131,0.941590364,0.969701007,Target vs Sham
Csec_G10413,1168.895727,-1.321162326,0.588927215,-2.243337193,0.024875079,0.121959959,Target vs Sham
Csec_G10414,1421.447295,-0.738861945,0.408987808,-1.806562274,0.070830556,0.223410636,Target vs Sham
Csec_G10415,1942.177969,1.416998685,0.371451063,3.814765459,0.000136312,0.003942039,Target vs Sham
Csec_G10417,10.70411521,4.751706599,1.898481936,2.502897977,0.012318105,0.078589476,Target vs Sham
Csec_G10418,523.245095,-0.294911404,0.628019277,-0.469589732,0.638648162,0.787021137,Target vs Sham
Csec_G10420,358.5690894,-0.34449192,0.541498904,-0.636182119,0.524657726,0.707110542,Target vs Sham
Csec_G10422,161.422344,-1.678435011,0.550584252,-3.048461711,0.002300162,0.026595228,Target vs Sham
Csec_G10424,18.8437992,-1.398812374,1.089322898,-1.284111788,0.199102844,0.405186297,Target vs Sham
Csec_G10426,714.2626694,-0.854328226,0.436795599,-1.955899343,0.050477013,0.184170499,Target vs Sham
Csec_G10427,311.0473433,0.568947616,0.611111724,0.931004255,0.351851363,0.562046532,Target vs Sham
Csec_G10428,12.84892547,4.496443172,1.431620997,3.14080555,0.001684839,0.021999529,Target vs Sham
Csec_G10429,1521.55036,1.031832078,0.694127757,1.486516087,0.137142665,0.327104848,Target vs Sham
Csec_G10430,99.59284081,1.280110781,0.552128432,2.318501831,0.020422064,0.108542054,Target vs Sham
Csec_G10431,2230.455425,0.064069136,0.185963615,0.344525114,0.730451413,0.846839421,Target vs Sham
Csec_G10432,254.204616,-1.877500773,0.775401208,-2.42132815,0.015463911,0.091772081,Target vs Sham
Csec_G10433,107.3858763,-0.172016053,0.533777131,-0.322261939,0.747254264,0.8571144,Target vs Sham
Csec_G10434,213.1965633,-0.084466308,0.443861736,-0.190298693,0.849075078,0.919733402,Target vs Sham
Csec_G10435,3898.017981,0.370193707,0.552887507,0.669564247,0.503135612,0.690818436,Target vs Sham
Csec_G10436,5.119045825,-5.000321501,1.75681832,-2.846237112,0.004423924,0.041478609,Target vs Sham
Csec_G10437,187.2564181,0.656408899,0.308309249,2.129060033,0.033249294,0.1454148,Target vs Sham
Csec_G10438,1191.791206,-0.149884002,0.417385584,-0.35910201,0.719518778,0.840966854,Target vs Sham
Csec_G10441,135.1571374,-0.457436376,0.409646827,-1.116660367,0.26413957,0.476799148,Target vs Sham
Csec_G10442,6070.502185,1.609440187,0.58281281,2.761504483,0.005753573,0.049550369,Target vs Sham
Csec_G10444,1071.186863,0.252321656,0.269953269,0.934686426,0.349949924,0.560152493,Target vs Sham
Csec_G10445,1146.729644,-0.394369536,0.225214589,-1.751083435,0.079931539,0.240485352,Target vs Sham
Csec_G10446,1311.618503,0.392911057,0.310853682,1.263974273,0.206239261,0.413271406,Target vs Sham
Csec_G10447,15.3382492,-4.346775756,1.370473498,-3.171732809,0.001515324,0.020425258,Target vs Sham
Csec_G10449,31.45924357,-1.519500059,0.825589969,-1.840502086,0.065694558,0.21407808,Target vs Sham
Csec_G10450,42.18490933,-1.790784821,0.701418017,-2.553092135,0.010677125,0.07261567,Target vs Sham
Csec_G10451,136.8490404,-0.925118487,0.649257182,-1.424887568,0.154189704,0.349459452,Target vs Sham
Csec_G10452,796.5669035,-0.892697849,0.556797772,-1.603271228,0.108874786,0.28641388,Target vs Sham
Csec_G10453,425.6995326,-0.309046789,0.225479602,-1.370619722,0.170493532,0.370067603,Target vs Sham
Csec_G10455,69.70262454,-2.048803538,0.814698498,-2.5147997,0.011910003,0.077393386,Target vs Sham
Csec_G10456,174.8973947,-0.608162876,0.537771891,-1.130893759,0.25809981,0.471813989,Target vs Sham
Csec_G10457,219.7116394,0.13385572,0.892083996,0.150048337,0.88072648,0.937611492,Target vs Sham
Csec_G10458,271.774316,-2.191870754,1.082439514,-2.024936013,0.042873935,0.169075005,Target vs Sham
Csec_G10459,26.34386949,-0.189052549,1.245984354,-0.151729472,0.879400311,0.936620795,Target vs Sham
Csec_G10460,6.46389208,1.573631406,1.426570997,1.103086638,0.269989543,0.482283745,Target vs Sham
Csec_G10462,3.134478728,1.41012158,2.201170888,0.640623401,0.521767392,0.704729245,Target vs Sham
Csec_G10465,28.0173803,6.18854088,1.537630567,4.024725453,5.70E-05,0.002144978,Target vs Sham
Csec_G10466,18.15596989,0.715334585,0.761930578,0.938844832,0.347810417,0.558584333,Target vs Sham
Csec_G10467,76.00526155,2.796189731,0.559839281,4.994629402,5.89E-07,7.94E-05,Target vs Sham
Csec_G10468,48.78469598,-1.675237688,0.705417075,-2.374818739,0.01755757,0.098957657,Target vs Sham
Csec_G10469,340.4975538,-0.637427986,0.845611018,-0.753807569,0.450964779,0.65004961,Target vs Sham
Csec_G10470,14.45166997,-1.204829799,1.110501699,-1.084941878,0.277947398,0.490619865,Target vs Sham
Csec_G10471,11.55883747,3.71912756,2.252265836,1.651282678,0.098680868,0.271101761,Target vs Sham
Csec_G10472,3509.842473,-1.060970414,0.330790548,-3.207378263,0.001339507,0.018699344,Target vs Sham
Csec_G10474,349.7874508,-0.529446251,0.346717512,-1.527024834,0.126754836,0.31334735,Target vs Sham
Csec_G10475,32.54896792,-0.579810743,0.913011764,-0.635052872,0.525393932,0.707668543,Target vs Sham
