GeneID,baseMean,Log2FoldChange,lfcSE ,stat ,pvalue ,padj,comparison
Csec_G11074,2146.05641,0.75294274,0.256653656,2.933691849,0.003349566,0.025732063,Target vs Control
Csec_G11075,331.5421068,1.392165645,0.563387337,2.471063073,0.013471206,0.061124114,Target vs Control
Csec_G11076,220.1287165,-2.17954431,0.651186512,-3.347035405,0.000816808,0.010288578,Target vs Control
Csec_G11077,3636.38589,1.301546439,0.671867037,1.937208359,0.052719879,0.144327899,Target vs Control
Csec_G11078,159.2753746,0.922456491,0.736811358,1.25195748,0.210585358,0.357214858,Target vs Control
Csec_G11079,45.77977034,0.924033409,0.993539042,0.930042374,0.352349145,0.504684632,Target vs Control
Csec_G11080,104.1491193,2.090571243,0.802262911,2.605843064,0.009164844,0.048437403,Target vs Control
Csec_G11083,987.3843748,-0.792659755,0.553852086,-1.431175894,0.15237981,0.286544524,Target vs Control
Csec_G11084,29.56444575,-0.22700755,0.657351781,-0.34533648,0.729841425,0.825652549,Target vs Control
Csec_G11085,211.3966213,-0.799985776,0.40345347,-1.982845201,0.047384723,0.135375657,Target vs Control
Csec_G11086,25.1382698,1.775595282,1.123976923,1.579743539,0.114165611,0.237074172,Target vs Control
Csec_G11088,5.378610919,2.123018668,1.476061695,1.438299412,0.150349119,0.283834112,Target vs Control
Csec_G11089,19.44040462,0.283514167,1.096159434,0.258643185,0.79591056,0.871492833,Target vs Control
Csec_G11090,49.90894534,1.488733031,1.043533931,1.426626377,0.153687617,0.287793681,Target vs Control
Csec_G11091,11.86549761,-0.512998007,1.398373432,-0.366853371,0.713728395,0.813073777,Target vs Control
Csec_G11092,4.325004298,-2.01950918,1.833012851,-1.101743056,0.270573393,0.423832878,Target vs Control
Csec_G11093,869.1226663,0.850318322,0.381139655,2.230988856,0.025681867,0.092251389,Target vs Control
Csec_G11094,733.3196523,-0.477383456,0.220027846,-2.16965018,0.030033357,0.102084065,Target vs Control
Csec_G11095,25.49557959,1.722759496,1.038706119,1.658562961,0.097203891,0.212460659,Target vs Control
Csec_G11096,673.037019,-0.937114221,0.450521525,-2.080065365,0.037519538,0.116707826,Target vs Control
Csec_G11097,114.132396,1.967550465,0.5866567,3.353836181,0.000796995,0.010182165,Target vs Control
Csec_G11098,118.7054647,-1.190223946,0.864028404,-1.377528725,0.16834884,0.306413904,Target vs Control
Csec_G11099,121.3165941,-0.546924367,0.565356524,-0.967397286,0.333345466,0.487748531,Target vs Control
Csec_G11101,300.5131989,-1.530635554,1.263423038,-1.211498847,0.225704276,0.374588329,Target vs Control
Csec_G11102,653.1954674,-0.256381111,0.1990859,-1.287791405,0.197818585,0.342469835,Target vs Control
Csec_G11103,63.64228826,-2.559422032,0.675057639,-3.791412589,0.000149793,0.003260038,Target vs Control
Csec_G11105,445.4775242,0.892598884,0.519527128,1.718098702,0.085778614,0.197086202,Target vs Control
Csec_G11106,20.33457287,0.428446909,0.601513443,0.71228152,0.476290465,0.617850327,Target vs Control
Csec_G11107,510.8963801,-0.835408792,0.305126046,-2.737913732,0.006183029,0.037934293,Target vs Control
Csec_G11109,8.665390989,-1.967976225,1.424110731,-1.381898319,0.167002924,0.304707944,Target vs Control
Csec_G11110,322.9733519,1.830260034,0.573506774,3.191348587,0.001416103,0.01469869,Target vs Control
Csec_G11113,7.654262191,7.149722333,3.142690451,2.275032315,0.022903991,0.085512913,Target vs Control
Csec_G11114,427.5916524,-0.890685054,0.534931967,-1.66504361,0.095904056,0.211241967,Target vs Control
Csec_G11116,30.80039308,1.046756141,0.841088189,1.244526026,0.213306027,0.360266802,Target vs Control
Csec_G11117,299.236314,-1.481141714,0.620256454,-2.387950505,0.016942623,0.070594566,Target vs Control
Csec_G11118,4125.804162,-0.360040879,0.234946972,-1.53243464,0.125415215,0.252276556,Target vs Control
Csec_G11119,1237.869111,0.210214017,0.210963304,0.996448258,0.319032395,0.473772039,Target vs Control
Csec_G11120,11.38796371,0.861104422,1.238372051,0.695351951,0.486834764,0.627756659,Target vs Control
Csec_G11121,130.4262647,-1.796826159,1.201686883,-1.495253202,0.134848373,0.263785874,Target vs Control
Csec_G11122,3188.505982,1.087202251,0.500442795,2.172480573,0.029819433,0.10163281,Target vs Control
Csec_G11123,1652.877061,0.857737619,0.393636285,2.179010552,0.029330884,0.100790706,Target vs Control
Csec_G11124,178.8768773,-0.606890265,0.563212237,-1.077551631,0.281233898,0.433652146,Target vs Control
Csec_G11125,569.9827747,-0.577295032,0.252748461,-2.284069425,0.022367451,0.084261499,Target vs Control
Csec_G11126,817.064551,0.022889812,0.262059082,0.087345997,0.930396493,0.956980512,Target vs Control
Csec_G11128,10.83280814,-0.604820765,1.187440812,-0.509348137,0.610508222,0.732890802,Target vs Control
Csec_G11129,323.0509809,-1.19065809,0.472029068,-2.522425355,0.011654868,0.056348363,Target vs Control
Csec_G11130,351.2495247,-0.421426506,0.348278783,-1.210026355,0.22626878,0.375177127,Target vs Control
Csec_G11131,5.136010754,-0.480247007,1.296071615,-0.370540486,0.710979816,0.811219292,Target vs Control
Csec_G11132,372.9729392,0.157602402,0.173612709,0.907781479,0.363993686,0.515427901,Target vs Control
Csec_G11133,430.4741084,-0.652144869,0.480074337,-1.358424766,0.17432894,0.313632837,Target vs Control
Csec_G11134,109.8239553,2.578587588,0.919947553,2.802972387,0.0050634,0.033298074,Target vs Control
Csec_G11135,292.2878225,-1.522331491,0.89535454,-1.700255511,0.089082875,0.201657601,Target vs Control
Csec_G11136,281.1581592,-1.507593016,0.612458212,-2.461544291,0.013834032,0.062156349,Target vs Control
Csec_G11137,833.6985206,0.477328916,0.299869979,1.59178627,0.111432736,0.233767921,Target vs Control
Csec_G11139,713.95077,0.691930776,0.567150492,1.220012652,0.222460079,0.370823231,Target vs Control
Csec_G11140,1002.529841,-0.836502753,0.436183853,-1.917775607,0.05513947,0.14829391,Target vs Control
Csec_G11141,1343.469364,-0.292012278,0.321649009,-0.907860027,0.363952179,0.515427413,Target vs Control
Csec_G11142,498.6928156,-0.304213675,0.465093936,-0.654090822,0.513053294,0.650775258,Target vs Control
Csec_G11143,836.0087187,0.387667283,0.310933388,1.24678564,0.212476107,0.359446882,Target vs Control
Csec_G11144,624.0707608,-1.031290947,0.44498063,-2.317608625,0.020470601,0.079944349,Target vs Control
Csec_G11145,1207.724288,-1.500121342,0.628675654,-2.386161025,0.017025295,0.070780458,Target vs Control
Csec_G11146,1003.419802,0.336844778,0.28317767,1.189517444,0.234236111,0.384568583,Target vs Control
Csec_G11148,53.44506874,3.960691826,1.463591126,2.706146379,0.006806903,0.040205682,Target vs Control
Csec_G11149,539.5391634,-0.063434469,0.374104801,-0.169563366,0.865353535,0.91651501,Target vs Control
Csec_G11150,6.65018033,-0.520061517,2.214604345,-0.234832699,0.814338587,0.884018013,Target vs Control
Csec_G11154,72.84924314,-0.003033745,0.531257279,-0.0057105,0.995443705,0.996796967,Target vs Control
Csec_G11159,1077.285112,0.469848816,0.561924749,0.836141878,0.403075091,0.551678467,Target vs Control
Csec_G11161,104.7012045,-1.49771652,0.962183185,-1.556581474,0.119569885,0.24472934,Target vs Control
Csec_G11162,280.4975409,-0.61889235,0.409441412,-1.511552889,0.130647644,0.258202304,Target vs Control
Csec_G11163,2281.488478,-0.297137305,0.281961781,-1.05382121,0.291964781,0.444550461,Target vs Control
Csec_G11164,2727.080834,0.185652598,0.332109796,0.5590097,0.5761551,0.70565475,Target vs Control
Csec_G11165,103.6536479,-1.577592459,0.495479039,-3.183974163,0.00145268,0.014959257,Target vs Control
Csec_G11166,87.06666411,-1.572493286,0.765084008,-2.055321075,0.039848003,0.12144619,Target vs Control
Csec_G11167,1232.515328,-1.066154387,0.391794063,-2.721211188,0.006504319,0.039090394,Target vs Control
Csec_G11168,505.3247151,0.092073288,0.410590753,0.224245887,0.82256598,0.889362719,Target vs Control
Csec_G11169,767.7276462,0.046630543,0.425570064,0.109571953,0.912748855,0.948029294,Target vs Control
Csec_G11170,60.76591335,-0.940877641,0.77799179,-1.209367057,0.226521859,0.375348249,Target vs Control
Csec_G11171,109.5024892,-2.344538101,0.707016631,-3.316100356,0.00091283,0.011094676,Target vs Control
Csec_G11172,2219.118021,-0.271566178,0.194766392,-1.394317446,0.163221765,0.300214886,Target vs Control
Csec_G11174,1007.521607,-1.106866546,0.32223774,-3.434937654,0.00059269,0.008255469,Target vs Control
Csec_G11175,52.04851505,1.441520589,1.090480515,1.321913202,0.186197056,0.32769635,Target vs Control
Csec_G11177,433.7782715,0.214082317,0.283117326,0.756161128,0.449552596,0.595189005,Target vs Control
Csec_G11178,5608.500627,0.886918169,0.327302778,2.709778922,0.006732807,0.039875724,Target vs Control
Csec_G11179,1711.537286,0.120992932,0.23671577,0.511131693,0.609258845,0.731818727,Target vs Control
Csec_G11180,697.3602506,-0.501526947,0.310303644,-1.616245755,0.10604119,0.225747667,Target vs Control
Csec_G11181,17.75934724,-0.356645001,1.22474093,-0.291200361,0.770898086,0.85433425,Target vs Control
Csec_G11182,258.3682658,-0.122727442,0.284360145,-0.431591572,0.666038285,0.7753934,Target vs Control
Csec_G11183,43.47565974,1.269178685,1.08535487,1.169367476,0.242255608,0.393045442,Target vs Control
Csec_G11184,249.4325202,-1.266458109,0.724542158,-1.747942606,0.080473966,0.188742275,Target vs Control
Csec_G11185,76.51318615,-2.448551409,0.889809646,-2.75176991,0.005927415,0.036908549,Target vs Control
Csec_G11186,1352.29701,0.526426092,0.253880829,2.073516517,0.038124236,0.117758184,Target vs Control
Csec_G11187,1459.726416,-0.254955003,0.135453197,-1.882236873,0.059803861,0.156454667,Target vs Control
Csec_G11188,380.1892317,-0.265151217,0.395649599,-0.670166778,0.502751479,0.642327724,Target vs Control
Csec_G11190,713.0527873,0.335888354,0.332524199,1.010117022,0.312439228,0.466757815,Target vs Control
Csec_G11191,42.48291305,0.913563982,0.816008285,1.119552336,0.262904577,0.415405818,Target vs Control
Csec_G11193,557.8683488,-0.717024685,0.219493867,-3.266718538,0.001088018,0.012476338,Target vs Control
Csec_G11195,29.74453497,2.275623834,0.9444247,2.409534432,0.015972889,0.068263656,Target vs Control
Csec_G11196,583.265805,-0.789261379,0.251928777,-3.132875047,0.001731031,0.016655349,Target vs Control
Csec_G11197,214.3602646,-2.781491167,1.144541883,-2.430222265,0.015089566,0.065813844,Target vs Control
Csec_G11198,89.98741672,-1.207176841,0.726308033,-1.66207282,0.096498175,0.211992406,Target vs Control
Csec_G11199,78.29019808,-0.639157559,1.125505843,-0.56788471,0.570113255,0.700997465,Target vs Control
Csec_G11200,567.0303711,0.454570485,0.3438992,1.321813148,0.186230379,0.327708938,Target vs Control
Csec_G11201,555.8750958,-0.06407472,0.444069156,-0.144289959,0.885271507,0.930527139,Target vs Control
Csec_G11202,172.5215301,0.01983412,0.625341175,0.031717278,0.974697516,0.984472026,Target vs Control
Csec_G11203,31.69833396,4.11792215,2.090580503,1.969750576,0.048866963,0.138091437,Target vs Control
Csec_G11204,35.72213681,0.025072769,1.002382777,0.025013168,0.980044461,0.987457092,Target vs Control
Csec_G11205,1172.067004,1.372423968,0.557537525,2.461581341,0.013832603,0.062156349,Target vs Control
Csec_G11206,94.01380063,2.365466333,1.09043816,2.169280588,0.030061388,0.102111582,Target vs Control
Csec_G11207,447.8179941,0.0985484,0.296677679,0.332173288,0.739758413,0.832502458,Target vs Control
Csec_G11208,4.276553122,3.673051134,2.508319366,1.464347476,0.143099031,0.274618555,Target vs Control
Csec_G11209,863.7382962,-0.156043521,0.406381091,-0.383983222,0.700990883,0.802872755,Target vs Control
Csec_G11211,1262.281596,-0.309547482,0.183407018,-1.687762473,0.091456834,0.205459948,Target vs Control
Csec_G11212,723.181858,-0.131686693,0.490121282,-0.268681851,0.788174519,0.866051363,Target vs Control
Csec_G11213,1599.495035,0.982328721,0.491849207,1.997215218,0.045801809,0.132577496,Target vs Control
Csec_G11215,582.0333183,0.266115046,0.358374762,0.742560789,0.457747636,0.602408397,Target vs Control
Csec_G11216,378.8508335,-0.358635273,0.415182933,-0.863800616,0.387697429,0.537386231,Target vs Control
Csec_G11217,722.2672448,-1.334489719,0.467582099,-2.854022259,0.004316951,0.02990605,Target vs Control
Csec_G11219,952.6424674,2.435657744,0.480314206,5.070967531,3.96E-07,6.07E-05,Target vs Control
Csec_G11221,831.024362,1.008464088,0.355912103,2.833463879,0.004604651,0.031316967,Target vs Control
Csec_G11225,380.9186605,-1.418941623,0.315431589,-4.498413194,6.85E-06,0.000437392,Target vs Control
Csec_G11230,13.65753817,-0.849579146,1.104080631,-0.769490128,0.441602403,0.587765509,Target vs Control
Csec_G11231,47.40044894,3.570838028,1.156542626,3.087510957,0.002018403,0.018381415,Target vs Control
Csec_G11234,596.1733146,-1.495029589,0.809455011,-1.846958224,0.064753195,0.164337152,Target vs Control
Csec_G11235,612.3785603,0.371675872,0.421306947,0.882197351,0.377670094,0.527936291,Target vs Control
Csec_G11236,920.669455,0.664447353,0.449256898,1.478991989,0.139142456,0.269462084,Target vs Control
Csec_G11237,137.7373113,0.333009774,0.483658481,0.688522557,0.49112377,0.631855733,Target vs Control
Csec_G11238,1105.477991,0.969854121,0.410077611,2.365050163,0.018027629,0.073792934,Target vs Control
Csec_G11239,172.6881114,1.627932602,0.726129682,2.24193094,0.024965836,0.090693994,Target vs Control
Csec_G11240,8.517013125,-0.142806286,1.485535876,-0.096131159,0.923416404,0.953572506,Target vs Control
Csec_G11241,10.14628851,-2.359604882,1.550811001,-1.521529626,0.128126983,0.254910403,Target vs Control
Csec_G11242,165.2217011,0.454388508,0.939383797,0.483709118,0.628592321,0.748363375,Target vs Control
Csec_G11243,1134.092009,0.412482268,0.35959195,1.147084268,0.251346795,0.403499075,Target vs Control
Csec_G11244,122.9435871,-1.694415288,0.973659016,-1.740255327,0.081814195,0.190920116,Target vs Control
Csec_G11245,3.606611786,-3.311914359,2.212010133,-1.497241947,0.134330314,0.263031149,Target vs Control
Csec_G11246,20.10342012,-0.470879358,1.255519646,-0.375047383,0.707625228,0.808179779,Target vs Control
Csec_G11247,166723.4885,0.097064845,0.989676217,0.098077374,0.921870854,0.953015235,Target vs Control
Csec_G11248,317.9237915,1.284288178,1.088587914,1.179774423,0.238089945,0.388248768,Target vs Control
Csec_G11249,266.3026017,-1.812019563,0.878683201,-2.062198936,0.0391888,0.120216108,Target vs Control
Csec_G11250,451.0140364,-0.730149068,0.442520047,-1.649979639,0.098947101,0.214816618,Target vs Control
Csec_G11251,140.3946579,0.679146105,0.535530399,1.268174704,0.204735568,0.350727026,Target vs Control
Csec_G11252,64.0630421,-0.065060446,0.999877755,-0.0650684,0.94811954,0.9686972,Target vs Control
Csec_G11253,2661.32734,0.032583192,0.248067498,0.131348088,0.895499952,0.938207028,Target vs Control
Csec_G11254,909.3707085,-1.290537399,0.400527371,-3.222095403,0.001272568,0.013829553,Target vs Control
Csec_G11256,1033.384593,0.593189506,0.310883537,1.908076289,0.056381357,0.150438387,Target vs Control
Csec_G11257,151.9570957,-0.42525419,0.541627866,-0.785140901,0.432370962,0.578968103,Target vs Control
Csec_G11259,178.7026605,-0.841133123,0.506049179,-1.662156877,0.096481324,0.211992406,Target vs Control
Csec_G11260,142.6788001,-1.149618776,0.716398982,-1.604718605,0.108555746,0.229695006,Target vs Control
Csec_G11261,1139.707198,0.650617415,0.370600165,1.755577782,0.079160529,0.18699267,Target vs Control
Csec_G11262,1026.017418,1.458205454,0.5565236,2.620204167,0.008787714,0.047207101,Target vs Control
Csec_G11263,63.98761474,-0.634734561,1.384083323,-0.458595628,0.646524577,0.761525797,Target vs Control
Csec_G11264,290.1649763,1.093069109,0.345967667,3.159454523,0.001580648,0.015733601,Target vs Control
Csec_G11265,40.9116253,-1.46528486,0.507397422,-2.887844508,0.003878916,0.027882768,Target vs Control
Csec_G11266,706.1451644,-0.594125211,0.389021868,-1.527228313,0.126704248,0.253613508,Target vs Control
Csec_G11267,523.4810994,0.753369489,0.920471322,0.818460577,0.413094244,0.560611914,Target vs Control
Csec_G11268,45.75404796,1.161017459,0.852246005,1.362303199,0.173102218,0.311807619,Target vs Control
Csec_G11269,115.6711507,-0.989333548,0.717678309,-1.378519506,0.16804295,0.30605872,Target vs Control
Csec_G11270,26.32464842,-0.321644132,0.813738615,-0.395267137,0.69264575,0.796168755,Target vs Control
Csec_G11271,10.10551203,1.268926101,1.055233778,1.202507091,0.22916712,0.378509511,Target vs Control
Csec_G11272,140.0418916,-0.784432361,0.464185492,-1.689911415,0.091044903,0.204716157,Target vs Control
Csec_G11273,124.4236051,-0.250197198,0.573591313,-0.43619419,0.662695843,0.772795431,Target vs Control
Csec_G11274,132.6776489,-3.061288771,0.782860483,-3.910388679,9.21E-05,0.002384037,Target vs Control
Csec_G11275,962.6988132,0.335314855,0.869367276,0.385699882,0.69971895,0.801856017,Target vs Control
Csec_G11277,381.5407857,-0.113685503,0.235919659,-0.481882281,0.629889574,0.749475223,Target vs Control
Csec_G11279,24.32347917,2.088488549,1.547812249,1.349316463,0.17723534,0.316460991,Target vs Control
Csec_G11280,242.9686479,1.669936015,0.741931173,2.250796403,0.024398436,0.089342383,Target vs Control
Csec_G11281,8.646929793,-0.53926697,0.840694029,-0.641454502,0.521227432,0.658143582,Target vs Control
Csec_G11282,191.7515843,-1.98598638,0.916313094,-2.167366582,0.030206913,0.102534825,Target vs Control
Csec_G11283,89.46574303,0.361658193,0.781252783,0.462920838,0.64342111,0.759249021,Target vs Control
Csec_G11284,346.9606882,-0.574410277,0.727875994,-0.789159529,0.430018772,0.576557507,Target vs Control
Csec_G11285,229.4470844,2.193936779,0.934355873,2.34807405,0.018870769,0.075883035,Target vs Control
Csec_G11286,515.5343786,3.370994271,0.80259123,4.200138432,2.67E-05,0.001113422,Target vs Control
Csec_G11287,186.2440019,0.256226864,0.369428903,0.693575574,0.487948416,0.628958298,Target vs Control
Csec_G11288,537.4380508,0.169190248,0.572354983,0.295603696,0.767532751,0.851816459,Target vs Control
Csec_G11289,146.3846598,0.060935255,0.710745514,0.085734281,0.93167765,0.9575236,Target vs Control
Csec_G11290,45.82671805,-0.433361171,0.774827564,-0.559300148,0.575956894,0.705480997,Target vs Control
Csec_G11292,1714.091624,0.118360077,0.188784982,0.626957057,0.530687384,0.666192223,Target vs Control
Csec_G11293,905.7386687,0.560938812,0.306184813,1.832026896,0.066947414,0.167428702,Target vs Control
Csec_G11294,34.17924961,0.313038933,0.898752558,0.348303802,0.727612039,0.82438997,Target vs Control
Csec_G11295,225.0895252,-1.295484259,0.734843001,-1.762940189,0.077910578,0.184982225,Target vs Control
Csec_G11297,3584.564797,1.103903815,0.497921383,2.217024319,0.02662143,0.094487966,Target vs Control
Csec_G11298,944.3231489,0.412646378,0.342353929,1.205320994,0.228079408,0.377380822,Target vs Control
Csec_G11299,136.0746745,0.877565778,0.32152632,2.729374624,0.006345457,0.038566727,Target vs Control
Csec_G11301,1011.067696,-0.342298382,0.266579896,-1.284036748,0.199129098,0.344025188,Target vs Control
Csec_G11304,119.6722988,-0.989872669,0.655426206,-1.510273254,0.130973713,0.258642618,Target vs Control
Csec_G11305,3.844825135,5.773597503,2.217362855,2.603812674,0.009219313,0.048590323,Target vs Control
Csec_G11306,175.9828963,-1.338639201,0.549328922,-2.436862773,0.0148153,0.064979752,Target vs Control
Csec_G11307,69.98713673,1.094070739,0.65888075,1.660498866,0.096814136,0.212129442,Target vs Control
Csec_G11308,2849.84238,-0.167570105,0.593173509,-0.282497622,0.77756197,0.858988177,Target vs Control
Csec_G11309,38.5552459,-0.954719218,0.85547664,-1.116008519,0.264418488,0.417069737,Target vs Control
Csec_G11310,483.6707196,0.312606688,0.34656859,0.902005252,0.367054078,0.517877078,Target vs Control
Csec_G11312,53.8617391,0.923262314,0.600334834,1.53791228,0.124070064,0.250824241,Target vs Control
Csec_G11313,4029.412398,0.706364548,0.413488378,1.708305686,0.087579637,0.199794537,Target vs Control
Csec_G11314,40.82344712,0.133393275,0.98116377,0.135954139,0.891857536,0.93580024,Target vs Control
Csec_G11315,795.1990114,-1.244130269,0.349079209,-3.564034282,0.000365198,0.006064999,Target vs Control
Csec_G11316,1006.887907,1.441636734,0.940793881,1.532361936,0.125433145,0.252276556,Target vs Control
Csec_G11317,167.5156648,0.658307347,0.286979591,2.29391695,0.02179527,0.083026137,Target vs Control
Csec_G11318,518.1235277,0.034174141,0.360629564,0.094762449,0.924503514,0.954144318,Target vs Control
Csec_G11319,10.94692536,1.12657725,1.553108312,0.725369404,0.468225438,0.611250932,Target vs Control
Csec_G11320,258.9010674,0.444559677,0.369453447,1.203290106,0.228864076,0.378228318,Target vs Control
Csec_G11321,39.58688399,-0.64924832,0.679871765,-0.954957028,0.339599429,0.493463207,Target vs Control
Csec_G11324,630.0355957,2.04186526,0.594035527,3.437278021,0.000587592,0.008236551,Target vs Control
Csec_G11325,319.3606071,-1.575490524,0.599301483,-2.628878067,0.008566707,0.04648761,Target vs Control
Csec_G11326,896.7794929,0.164617681,0.271605217,0.606091748,0.54445383,0.678305727,Target vs Control
Csec_G11327,5383.591178,0.594936946,0.445880269,1.334297539,0.182106364,0.322810856,Target vs Control
Csec_G11328,1183.941959,-1.014058919,0.367913314,-2.756244148,0.005846934,0.036629613,Target vs Control
Csec_G11331,1250.189716,0.015438625,0.290060766,0.053225485,0.95755225,0.974359603,Target vs Control
Csec_G11332,5.885076198,1.219799771,2.379105138,0.512713689,0.608151613,0.731113143,Target vs Control
Csec_G11335,10.21720999,-0.604923698,1.646869258,-0.367317378,0.713382293,0.812784651,Target vs Control
Csec_G11337,666.908977,0.700204912,0.627716869,1.115478882,0.264645263,0.41720861,Target vs Control
Csec_G11339,6.783898502,4.056348223,2.082123807,1.948178206,0.051393644,0.142269861,Target vs Control
Csec_G11343,282.1799659,0.670321217,0.316524941,2.117751654,0.034196106,0.110418679,Target vs Control
Csec_G11345,192.3623218,-1.209159016,0.442882006,-2.730205786,0.00632948,0.038530749,Target vs Control
Csec_G11346,236.4255828,1.127338688,0.622333201,1.81147123,0.070067939,0.172748716,Target vs Control
Csec_G11348,160.1577491,-2.19591398,0.897750124,-2.446019133,0.014444334,0.063889772,Target vs Control
Csec_G11349,696.1083636,1.709978052,0.369304498,4.630265975,3.65E-06,0.000292359,Target vs Control
Csec_G11352,237.4238097,0.286931616,0.503671274,0.569680326,0.568894536,0.700117679,Target vs Control
Csec_G11353,350.6080459,-0.580493691,0.337577529,-1.719586291,0.08550767,0.196644085,Target vs Control
Csec_G11354,352.6947861,-0.362687662,0.380518702,-0.953140174,0.340519054,0.494204576,Target vs Control
Csec_G11356,2463.752835,1.148585587,0.434615044,2.64276537,0.0082232,0.045321702,Target vs Control
Csec_G11359,289.7480263,3.804309543,0.757081825,5.024964826,5.04E-07,7.24E-05,Target vs Control
Csec_G11360,5.255089608,6.631611755,3.78626234,1.751492939,0.079861036,0.188024166,Target vs Control
Csec_G11361,11.55580933,2.657473451,0.856199083,3.103803198,0.001910504,0.017639077,Target vs Control
Csec_G11363,11.42513808,1.085284609,1.39323777,0.778965825,0.435999846,0.582294163,Target vs Control
Csec_G11364,389.2855231,-0.460169313,0.65945915,-0.697798055,0.485303495,0.626538685,Target vs Control
Csec_G11366,105.2945416,-1.066524688,0.90583973,-1.177387845,0.239040739,0.389292253,Target vs Control
Csec_G11370,33.23663403,0.933745729,0.821873802,1.136118132,0.255907127,0.408785438,Target vs Control
Csec_G11371,4.148113209,2.211030098,1.206566919,1.832496867,0.066877428,0.167391287,Target vs Control
Csec_G11372,1076.235168,0.307257188,0.296171479,1.037430035,0.299535487,0.452283054,Target vs Control
Csec_G11373,725.9463171,0.648906607,0.57480309,1.128919829,0.258931655,0.411308155,Target vs Control
Csec_G11374,167.1225717,2.290220446,0.829241396,2.761825996,0.00574791,0.036204895,Target vs Control
Csec_G11376,386.6231334,0.024298703,0.436751107,0.055635126,0.955632481,0.972880482,Target vs Control
Csec_G11377,6602.092333,5.344352582,1.056500531,5.058542259,4.22E-07,6.30E-05,Target vs Control
Csec_G11378,776.2404961,0.205323486,0.362581374,0.566282497,0.571201757,0.701868819,Target vs Control
Csec_G11379,506.1467663,0.06220992,0.478078912,0.130124794,0.896467694,0.938749662,Target vs Control
Csec_G11381,727.3478155,1.169037611,0.467422581,2.501029385,0.01238329,0.058056394,Target vs Control
Csec_G11382,404.3429631,-0.861641284,0.463247477,-1.860002109,0.062885228,0.161461722,Target vs Control
Csec_G11384,33.38416575,1.41316921,1.293451656,1.092556652,0.274588504,0.427874222,Target vs Control
Csec_G11386,105.9255043,-1.021262693,0.653260865,-1.563330589,0.117974857,0.242216947,Target vs Control
Csec_G11387,715.6938475,-1.861108333,0.794441488,-2.342662565,0.019146691,0.076550084,Target vs Control
Csec_G11388,339.6621484,-1.75775417,1.04234815,-1.68634076,0.091730185,0.205812328,Target vs Control
Csec_G11394,159.051419,-1.478068183,0.963980458,-1.533296832,0.125202735,0.252177681,Target vs Control
Csec_G11395,459.683932,-1.413500283,0.711328904,-1.987126172,0.046908417,0.134619725,Target vs Control
Csec_G11396,262.6807481,-1.374476109,0.331844534,-4.141927829,3.44E-05,0.0012835,Target vs Control
Csec_G11397,2237.737778,1.148771805,0.393623743,2.918451505,0.003517746,0.026424243,Target vs Control
Csec_G11398,48.46283838,-2.316549256,0.91290816,-2.537549074,0.011163172,0.054731885,Target vs Control
Csec_G11399,542.829569,-0.571231389,0.321716955,-1.775571288,0.075803606,0.181702288,Target vs Control
Csec_G11402,25.40305244,-3.082178026,0.750038389,-4.10936036,3.97E-05,0.001414155,Target vs Control
Csec_G11403,58.75429669,-1.758864882,0.721733253,-2.437001308,0.014809626,0.064977622,Target vs Control
Csec_G11404,740.0023324,0.246163233,0.339774324,0.724490392,0.468764724,0.611604326,Target vs Control
Csec_G11405,1097.796899,0.463964195,0.39824481,1.165022578,0.244009854,0.395328165,Target vs Control
Csec_G11406,581.396124,-1.348587383,0.707114787,-1.907168975,0.05649871,0.150655205,Target vs Control
Csec_G11409,594.8596848,-3.232318277,1.215395001,-2.659479654,0.007826146,0.043945738,Target vs Control
Csec_G11411,15.93805224,-1.835827814,0.93304453,-1.9675672,0.049117857,0.138338687,Target vs Control
Csec_G11412,12.74699871,1.364847764,1.121460823,1.217026699,0.223594058,0.372121849,Target vs Control
Csec_G11416,6.23371241,-2.064303925,1.698805745,-1.215150073,0.224308859,0.372964484,Target vs Control
Csec_G11418,73.87940518,-2.134753467,0.855540142,-2.495211344,0.012588213,0.058606265,Target vs Control
Csec_G11420,4.869338528,-2.90072211,1.951079759,-1.486726566,0.137087043,0.266754412,Target vs Control
Csec_G11421,7.944923622,1.862249071,2.219905783,0.838886536,0.401532984,0.550953759,Target vs Control
Csec_G11422,92.11375032,3.727043165,1.371940385,2.716621804,0.006595192,0.039420046,Target vs Control
Csec_G11423,727.8992073,1.691228881,0.543549124,3.111455446,0.001861676,0.017501428,Target vs Control
Csec_G11425,60.02822801,-0.932792066,1.287883374,-0.724283025,0.468891996,0.611610997,Target vs Control
Csec_G11426,356.568941,-1.542587093,0.997238861,-1.546858183,0.121897446,0.247912916,Target vs Control
Csec_G11427,34.31278269,1.225254567,0.533781615,2.295422945,0.021708898,0.082972694,Target vs Control
Csec_G11430,50.15626391,-1.648476245,0.652244758,-2.527389029,0.011491413,0.055860046,Target vs Control
Csec_G11431,82.23550003,-1.919758034,0.89548033,-2.143830488,0.032046472,0.106441888,Target vs Control
Csec_G11432,887.8042113,0.371956216,0.383832015,0.969059905,0.332515301,0.486932125,Target vs Control
Csec_G11433,239.1898584,-1.459401745,0.696204585,-2.096225413,0.0360622,0.113917978,Target vs Control
Csec_G11434,93.83845023,-0.684191712,0.89156716,-0.767403447,0.44284168,0.58904435,Target vs Control
